name,Invoice Line Amount,Payment Date,Expenditure Category/Description,LA Department
REDACTED PERSONAL INFORMATION,"5,280.85", 08/08/2019,Agency Placements,Childrens Services
REDACTED PERSONAL INFORMATION,"4,406.34", 08/08/2019,Agency Placements,Childrens Services
REDACTED PERSONAL INFORMATION,"3,875.00", 08/08/2019,Agency Placements,Childrens Services
REDACTED PERSONAL INFORMATION,"3,351.72", 08/08/2019,Private Sector Nursing Homes,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,351.72", 08/08/2019,Private Sector Nursing Homes,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,351.72", 08/08/2019,Private Sector Nursing Homes,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,351.72", 08/08/2019,Private Sector Nursing Homes,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,351.72", 08/08/2019,Private Sector Nursing Homes,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,351.72", 08/08/2019,Private Sector Nursing Homes,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,351.72", 08/08/2019,Private Sector Nursing Homes,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,351.72", 08/08/2019,Private Sector Nursing Homes,Health and Adult Services
REDACTED PERSONAL INFORMATION,760.54, 08/08/2019,PS Residential Respite Care,Health and Adult Services
CALDER INSULATIONS LIMITED (JR FOWLER A/F),"3,432.00", 08/08/2019,Refurbishment,NS General Fund
REDACTED PERSONAL INFORMATION,"3,143.08", 08/08/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,831.60", 08/08/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,831.60", 08/08/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,831.60", 08/08/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,831.60", 08/08/2019,Services Private Contractor,Health and Adult Services
BEVAN BRITTAN LLP - CLIENT ACCOUNT RBG,"4,809.60", 08/08/2019,Professional Fees,Chief Executives
REDACTED PERSONAL INFORMATION,"3,831.60", 08/08/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,831.60", 08/08/2019,Short Term Residential,Health and Adult Services
BEVAN BRITTAN LLP - CLIENT ACCOUNT RBG,631.20, 08/08/2019,Professional Fees,Chief Executives
REDACTED PERSONAL INFORMATION,"4,211.52", 08/08/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"4,014.62", 08/08/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"4,004.42", 08/08/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"4,693.68", 08/08/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,241.72", 08/08/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,241.72", 08/08/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,241.72", 08/08/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,238.26", 08/08/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,183.68", 08/08/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,661.98", 08/08/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,269.99", 08/08/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,661.98", 08/08/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,661.98", 08/08/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,131.43", 08/08/2019,Agency Placements,Childrens Services
OCCUPATIONAL SERVICE SOLUTIONS LIMITED,979.92, 08/08/2019,BIA`s (Best Interest Assessment),Health and Adult Services
ACTION FIRST ASSESSMENTS LTD,528.00, 08/08/2019,Professional Fees,Health and Adult Services
ACTION FIRST ASSESSMENTS LTD,672.00, 08/08/2019,BIA`s (Best Interest Assessment),Health and Adult Services
CITY MEDICAL LIMITED,"1,257.44", 08/08/2019,Professional Fees,Health and Adult Services
SIGNS PLUS LIMITED,750.00, 08/08/2019,Other Services,Chief Executives
WHYTE & CO,665.46, 08/08/2019,Professional Fees,Housing Services HRA
BINDMANS LLP,604.80, 08/08/2019,Legal Fees,Childrens Services
BINDMANS LLP,"1,440.00", 08/08/2019,Legal Fees,Childrens Services
EMPLOYEE ADVISORY RESOURCE LTD,"3,708.54", 08/08/2019,Services Private Contractor,Chief Executives
CYCLE CONFIDENT LIMITED,"1,104.00", 08/08/2019,Equipment,Health and Adult Services
GREENWICH SERVICE PLUS LIMITED,"248,305.54", 08/08/2019,Vehicle Hire,Childrens Services
GREENWICH SERVICE PLUS LIMITED,"168,844.42", 08/08/2019,Vehicle Hire,Childrens Services
GREENWICH SERVICE PLUS LIMITED,"-140,703.68", 08/08/2019,Vehicle Hire,Childrens Services
NPOWER LTD,"89,380.03", 08/08/2019,Expenditure Payments,Systems Control Accounts
NPOWER LTD,"8,893.42", 08/08/2019,Expenditure Payments,Systems Control Accounts
NPOWER LTD,"99,584.23", 08/08/2019,Electricity,Regeneration Enterprise and Sk
TRANSPORT FOR LONDON,"96,389.12", 08/08/2019,Contribution TCSU,Regeneration Enterprise and Sk
TRANSPORT FOR LONDON,"96,389.12", 08/08/2019,Contribution TCSU,Regeneration Enterprise and Sk
GREENWICH SERVICE PLUS LIMITED,"77,758.45", 08/08/2019,Vehicle Hire for GSP Only,Health and Adult Services
MERIDIAN HOME START LIMITED,"79,853.44", 08/08/2019,Transfer to MHS,Housing Revenue Account
SAFE HOMES SE LIMITED,"59,242.30", 08/08/2019,Rents Other,Housing Services
ANGELS ABODE LIMITED,"101,830.00", 08/08/2019,Rents Other,Housing Services
FISH ADMINISTRATION LTD T/A FISH INSURANCE,"9,240.00", 08/08/2019,Miscellaneous Insurance,Health and Adult Services
LEWISHAM & GREENWICH NHS TRUST,"22,274.65", 08/08/2019,Services by External Providers,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,010.00", 08/08/2019,Other Services,Childrens Services
REDACTED PERSONAL INFORMATION,"1,053.39", 08/08/2019,Other Services,Childrens Services
REDACTED PERSONAL INFORMATION,"2,070.00", 08/08/2019,Services Other Local Author,Childrens Services
GREENWICH SERVICE PLUS LIMITED,"3,387.20", 08/08/2019,FM Services External Contract,Regeneration Enterprise and Sk
GREENWICH SERVICE PLUS LIMITED,"6,479.14", 08/08/2019,FM Services External Contract,Regeneration Enterprise and Sk
GREENWICH SERVICE PLUS LIMITED,687.60, 08/08/2019,FM Services External Contract,Regeneration Enterprise and Sk
GREENWICH SERVICE PLUS LIMITED,"4,502.70", 08/08/2019,Cleaning Services - Contract,Regeneration Enterprise and Sk
GREENWICH SERVICE PLUS LIMITED,675.24, 08/08/2019,FM Services External Contract,Regeneration Enterprise and Sk
THE METRO CENTRE,"4,966.50", 08/08/2019,AOPS Social Care,Chief Executives
REDACTED PERSONAL INFORMATION,"3,330.00", 08/08/2019,Services Other Local Author,Childrens Services
GREENWICH SERVICE PLUS LIMITED,"13,884.65", 08/08/2019,Vehicle Hire for GSP Only,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,700.00", 08/08/2019,Services Other Local Author,Childrens Services
REDACTED PERSONAL INFORMATION,"2,700.00", 08/08/2019,Services Other Local Author,Childrens Services
CORNERSTONE BARRISTERS,666.00, 08/08/2019,Professional Fees,Chief Executives
SHREWSBURY HOUSE COMMUNITY ASSOCIATION,"3,000.00", 08/08/2019,Grants To Voluntary Organ,Health and Adult Services
BT PLC,"1,583.72", 08/08/2019,Telephones,Health and Adult Services
BT PLC,70.00, 08/08/2019,Telephones,Health and Adult Services
GREENWICH SERVICE PLUS LIMITED,"9,980.00", 08/08/2019,Services Private Contractor,Chief Executives
THAMES REACH HOUSING ASSOCIATION LTD,"20,887.50", 08/08/2019,Services by External Providers,Housing Services
RSM BUILDING CONTRACTORS,"20,403.22", 08/08/2019,General Payments,NS General Fund
EVOLVE AMS UK LTD,"3,743.82", 08/08/2019,General,NS General Fund
EVOLVE AMS UK LTD,-3.00, 08/08/2019,Stationery,Housing Services HRA
WESSEX LIFT CO LTD,"5,437.80", 08/08/2019,General Payments,NS General Fund
WESSEX LIFT CO LTD,"7,312.20", 08/08/2019,General Payments,NS General Fund
CLOSOMAT LIMITED,25.06, 08/08/2019,General Payments,NS General Fund
CLOSOMAT LIMITED,"3,282.94", 08/08/2019,General Payments,NS General Fund
GUNNER LTD,"8,794.93", 08/08/2019,General Payments,NS General Fund
GUNNER LTD,"-1,341.60", 08/08/2019,Ext Inc Other Recover Charges,Housing Services HRA
GUNNER LTD,-3.00, 08/08/2019,Stationery,Housing Services HRA
SOLENT NHS TRUST,"1,067.00", 08/08/2019,Medical Services,Health and Adult Services
LEWISHAM & GREENWICH NHS TRUST,"16,107.73", 08/08/2019,Services Private Contractor,Health and Adult Services
BARTS HEALTH NHS TRUST,"4,512.22", 08/08/2019,Medical Services,Health and Adult Services
LONDON NORTH WEST HEALTHCARE NHS TRUST,610.00, 08/08/2019,Medical Services,Health and Adult Services
KINGSTON HOSPITAL NHS FOUNDATION TRUST,"1,067.78", 08/08/2019,Medical Services,Health and Adult Services
TCS COMPUTER SERVICES LTD,549.00, 09/08/2019,Small Systems Budget,Chief Executives
NICHE HEALTH & SOCIAL CARE CONSULTING LTD,"1,695.90", 09/08/2019,Services by External Providers,Health and Adult Services
IN PROFESSIONAL DEVELOPMENT,"5,880.00", 09/08/2019,Training Expenses,Comm Safety and Environment
B.R. FLOORING LIMITED,"1,035.86", 09/08/2019,Refurbishment,NS General Fund
WOODNUT CONSTRUCTION & DEVELOPMENTS LTD,230.40, 09/08/2019,Safety,Capital Housing Revenue Acc
WOODNUT CONSTRUCTION & DEVELOPMENTS LTD,"2,208.00", 09/08/2019,Safety,Capital Housing Revenue Acc
FAITHORN FARRELL TIMMS,"10,080.00", 09/08/2019,Communal Plant Maintenance,Housing Services HRA
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,102.59, 09/08/2019,ESS Care Grant Furniture,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,37.61, 09/08/2019,ESS Care Grant Furniture,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,216.59, 09/08/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,45.60, 09/08/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,205.19, 09/08/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,22.80, 09/08/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,262.18, 09/08/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,102.59, 09/08/2019,ESS Care Grant Furniture,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,37.61, 09/08/2019,ESS Care Grant Furniture,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,216.59, 09/08/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,205.19, 09/08/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,22.80, 09/08/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,262.18, 09/08/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,45.60, 09/08/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,102.59, 09/08/2019,ESS Care Grant Furniture,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,37.61, 09/08/2019,ESS Care Grant Furniture,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,216.59, 09/08/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,45.60, 09/08/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,205.19, 09/08/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,22.80, 09/08/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,262.18, 09/08/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,216.59, 09/08/2019,ESS Care Grant Furniture,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,102.59, 09/08/2019,ESS Care Grant Furniture,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,37.61, 09/08/2019,ESS Care Grant Furniture,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,216.59, 09/08/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,45.60, 09/08/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,205.18, 09/08/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,22.80, 09/08/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,102.59, 09/08/2019,ESS Care Grant Furniture,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,37.61, 09/08/2019,ESS Care Grant Furniture,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,216.59, 09/08/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,45.60, 09/08/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,205.19, 09/08/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,22.80, 09/08/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,262.18, 09/08/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,148.19, 09/08/2019,ESS Care Grant Furniture,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,53.57, 09/08/2019,ESS Care Grant Furniture,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,216.59, 09/08/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,45.60, 09/08/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,262.18, 09/08/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,102.59, 09/08/2019,ESS Care Grant Furniture,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,148.19, 09/08/2019,ESS Care Grant Furniture,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,210.90, 09/08/2019,ESS Care Grant Furniture,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,37.61, 09/08/2019,ESS Care Grant Furniture,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,53.57, 09/08/2019,ESS Care Grant Furniture,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,216.59, 09/08/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,45.60, 09/08/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,22.80, 09/08/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,262.18, 09/08/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,205.19, 09/08/2019,ESS Care Grant Electrical,Chief Executives
HYDE HOUSING ASSOCIATION,"24,614.62", 09/08/2019,Rents Other,Health and Adult Services
ICENI PROJECTS LTD,"4,320.00", 09/08/2019,Ext Consultants Fees,Modernisation
THE KNOWLEDGE ACADEMY LIMITED,540.00, 09/08/2019,Training Expenses,Chief Executives
SAINT-GOBAIN BUILDING DISTRIBUTION LIMITED,671.04, 09/08/2019,Equipment,Comm Safety and Environment
SAINT-GOBAIN BUILDING DISTRIBUTION LIMITED,54.80, 09/08/2019,Equipment,Comm Safety and Environment
LEGRAND ELECTRIC LTD T/AS TYNETEC,"8,664.14", 09/08/2019,Equipment,Health and Adult Services
MEDICA,694.74, 09/08/2019,Materials,Comm Safety and Environment
MEDICA,573.12, 09/08/2019,Materials,Comm Safety and Environment
MEDICA,294.00, 09/08/2019,Materials,Comm Safety and Environment
MEDICA,103.20, 09/08/2019,Materials,Comm Safety and Environment
MEDICA,89.16, 09/08/2019,Materials,Comm Safety and Environment
MEDICA,103.20, 09/08/2019,Materials,Comm Safety and Environment
MEDICA,62.40, 09/08/2019,Materials,Comm Safety and Environment
MEDICA,263.16, 09/08/2019,Materials,Comm Safety and Environment
SAVILLS ( UK ) LIMITED,"6,300.00", 09/08/2019,Ext Consultants Fees,Capital Housing Revenue Acc
SOFTCAT LIMITED,"4,159.25", 09/08/2019,Microsoft Licences,Chief Executives
SOUTH LONDON & MAUDSLEY NHS FOUNDATION TRUST,"303,750.00", 09/08/2019,SLaM Beresford,Health and Adult Services
SYMOLOGY LIMITED,"3,000.00", 09/08/2019,MIscellaneous IT Expenditure,Regeneration Enterprise and Sk
TCS COMPUTER SERVICES LTD,"5,794.14", 09/08/2019,Desktop Support Northgate,Chief Executives
TIGER COMMUNICATIONS PLC,"4,896.77", 09/08/2019,Logicalis Network Services,Chief Executives
TREES-UK OF BROMLEY LIMITED,"27,360.00", 09/08/2019,Rm Grounds In House Trading,Regeneration Enterprise and Sk
FD WELTERS LTD T/A WELTERS ORGANISATION WORLDWIDE,562.97, 09/08/2019,Niches,Eltham Crematorium Revenue
XMA LIMITED,"17,757.65", 09/08/2019,Services Private Contractor,Chief Executives
ERITH CONTRACTORS LTD,"4,140.00", 09/08/2019,Refurbishment,NS General Fund
PEL UK RENTALS LTD,"5,767.20", 09/08/2019,Equipment,Comm Safety and Environment
FREIGHT TRANSPORT ASSOCIATION LIMITED,"1,140.00", 09/08/2019,Training Expenses,Comm Safety and Environment
FREIGHT TRANSPORT ASSOCIATION LIMITED,"4,314.00", 09/08/2019,Training Expenses,Comm Safety and Environment
ONE51 ES PLASTICS (UK) LTD T/A MGB PLASTICS,"7,155.00", 09/08/2019,Equipment,Comm Safety and Environment
ONE51 ES PLASTICS (UK) LTD T/A MGB PLASTICS,"3,024.00", 09/08/2019,Equipment,Comm Safety and Environment
ONE51 ES PLASTICS (UK) LTD T/A MGB PLASTICS,"11,232.00", 09/08/2019,Equipment,Comm Safety and Environment
CENTRAL GREENWICH CHILDRENS CENTRE LTD,"210,149.85", 09/08/2019,C&F Commissioning Contract,Childrens Services
CARERS SUPPORT (BEXLEY),"11,687.50", 09/08/2019,Grants To Voluntary Organ,Health and Adult Services
FENSCAPES LTD,"15,644.61", 09/08/2019,Fence,Capital Housing Revenue Acc
LONDON GRID LTD,"22,172.40", 09/08/2019,Local Nwork Comms Purch Maint,Chief Executives
CIPFA,"2,052.00", 09/08/2019,Training Expenses,Chief Executives
REDACTED PERSONAL INFORMATION,540.00, 09/08/2019,Other Services,Childrens Services
REDACTED PERSONAL INFORMATION,540.00, 09/08/2019,Other Services,Childrens Services
REDACTED PERSONAL INFORMATION,814.44, 09/08/2019,Other Services,Childrens Services
REDACTED PERSONAL INFORMATION,660.00, 09/08/2019,Other Services,Childrens Services
REDACTED PERSONAL INFORMATION,660.00, 09/08/2019,Other Services,Childrens Services
THE APPROPRIATE ADULT SERVICE LIMITED,828.00, 09/08/2019,Appropriate Adults Commi,Childrens Services
THE APPROPRIATE ADULT SERVICE LIMITED,"2,064.00", 09/08/2019,Other Grants,Health and Adult Services
LOOMIS UK LIMITED,"1,441.99", 09/08/2019,Services Private Contractor,Chief Executives
REACH PUBLISHING SERVICES LIMITED,"4,323.54", 09/08/2019,Printing External Contract,Chief Executives
REACH PUBLISHING SERVICES LIMITED,378.95, 09/08/2019,Printing External Contract,Chief Executives
DSKII GROUP LTD T/A TROPICAL MAS,900.00, 09/08/2019,Other Services,Chief Executives
CHUBB FIRE LIMITED,"1,013.88", 09/08/2019,Equipment,Regeneration Enterprise and Sk
HSBC INVOICE FINANCE (UK) LTD,"1,404.00", 09/08/2019,Advertising,Regeneration Enterprise and Sk
HSBC INVOICE FINANCE (UK) LTD,"2,088.00", 09/08/2019,Advertising,Regeneration Enterprise and Sk
BETA DISTRIBUTION (SOUTH),795.94, 09/08/2019,Woolwich Winter Warmer,Chief Executives
HILL-ROM LTD,"3,713.89", 09/08/2019,Other Services,Health and Adult Services
JOHNSON AUSTIN LIMITED,630.00, 09/08/2019,Safety,Capital Housing Revenue Acc
