name,Invoice Line Amount,Payment Date,Expenditure Category/Description,LA Department
REDACTED PERSONAL INFORMATION,"3,085.72", 17/05/2019,Agency Placements,Childrens Services
REDACTED PERSONAL INFORMATION,"5,657.15", 17/05/2019,Agency Placements,Childrens Services
REDACTED PERSONAL INFORMATION,"2,700.00", 17/05/2019,Agency Placements,Childrens Services
REDACTED PERSONAL INFORMATION,"5,657.15", 21/05/2019,Agency Placements,Childrens Services
REDACTED PERSONAL INFORMATION,"3,085.72", 21/05/2019,Agency Placements,Childrens Services
REDACTED PERSONAL INFORMATION,"5,657.15", 17/05/2019,Agency Placements,Childrens Services
REDACTED PERSONAL INFORMATION,"2,700.00", 17/05/2019,Agency Placements,Childrens Services
REDACTED PERSONAL INFORMATION,"2,700.00", 17/05/2019,Agency Placements,Childrens Services
REDACTED PERSONAL INFORMATION,"4,885.72", 17/05/2019,Agency Placements,Childrens Services
TROWERS & HAMLINS LLP,"2,001.00", 14/05/2019,Legal Fees,Chief Executives
REDACTED PERSONAL INFORMATION,"3,000.00", 17/05/2019,Landlord Incentive Payments,Housing Services
LIRAL VEGET COLLEGE LONDON LIMITED T/AS THE,"1,510.00", 17/05/2019,Voluntary Bodies Other Care,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,000.00",17/05/2019,Landlord Incentive Payments,Housing Services
REDACTED PERSONAL INFORMATION,"2,500.00", 17/05/2019,Landlord Incentive Payments,Housing Services
QUAGGY DEVELOPMENT TRUST (MARGARET BONDFIELD),550.80, 17/05/2019,Additional support for 3&4yr old withSEN,Childrens Services
QUAGGY DEVELOPMENT TRUST (MARGARET BONDFIELD),"1,101.60", 17/05/2019,Additional support for 3&4yr old withSEN,Childrens Services
QUAGGY DEVELOPMENT TRUST (MARGARET BONDFIELD),"1,101.60", 17/05/2019,Additional support for 3&4yr old withSEN,Childrens Services
J.P. MCDIUGALL & CO LTD T/A DULUX DECORATOR CENTR,"7,357.37", 17/05/2019,Vacant Decorations Allowance,Housing Services HRA
GREENWICH LEISURE LIMITED,578.34, 17/05/2019,Additional support for 3&4yr old withSEN,Childrens Services
GREENWICH LEISURE LIMITED,660.96, 17/05/2019,Additional support for 3&4yr old withSEN,Childrens Services
GREENWICH LEISURE LIMITED,"1,074.06", 17/05/2019,Additional support for 3&4yr old withSEN,Childrens Services
REDACTED PERSONAL INFORMATION,"4,885.72", 17/05/2019,Agency Placements,Childrens Services
CAPITA  BUSINESS SERVICES LTD,"1,620.00", 17/05/2019,Training Expenses,Childrens Services
REDACTED PERSONAL INFORMATION,"1,000.00", 17/05/2019,Landlord Incentive Payments,Housing Services
GREENWICH CO-OPERATIVE DEVELOPMENT AGENCY,"4,583.33", 17/05/2019,Services Private Contractor,Regeneration Enterprise and Sk
GREENWICH CO-OPERATIVE DEVELOPMENT AGENCY,"1,041.67", 17/05/2019,Services Private Contractor,Regeneration Enterprise and Sk
GREENWICH LEISURE LIMITED,"13,750.00", 17/05/2019,Services Private Contractor,Health and Adult Services
RACHEL BRICKS PROPERTIES,"30,835.00", 17/05/2019,Rents Other,Housing Services
UK PROPERTY LET LTD,"21,687.00", 17/05/2019,Rents Other,Housing Services
EMPLOYEE ADVISORY RESOURCE LTD,540.00, 17/05/2019,Other Services,Comm Safety and Environment
GREENWICH LEISURE LIMITED,"12,500.00", 17/05/2019,Services Private Contractor,Health and Adult Services
INGLETON WOOD,"6,000.00", 17/05/2019,Ext Consultants Fees,Modernisation
UNIQUE PROPERTY SERVICES INV LTD,"2,400.00", 17/05/2019,Rents Other,Housing Services
ELEANOR NURSING AND SOCIAL CARE LTD,647.96, 17/05/2019,Agency Staff,Health and Adult Services
INGLETON WOOD,"2,400.00", 17/05/2019,Ext Consultants Fees,Modernisation
CARLTON PROPERTY SERVICES LTD,"9,420.00", 17/05/2019,Rents Other,Housing Services
MINAXI HIRANI T/A D ADDISON PROPERTY MANAGEMENT,"8,595.00", 17/05/2019,Rents Other,Housing Services
ELEANOR NURSING AND SOCIAL CARE LTD,647.96, 17/05/2019,Agency Staff,Health and Adult Services
VAROSI ESTATES LTD,990.00, 17/05/2019,Rents Other,Housing Services
HENNESSEY LTD,"12,000.00", 17/05/2019,Uninsured Fire Damage,Housing Services HRA
ELEANOR NURSING AND SOCIAL CARE LTD,647.96, 17/05/2019,Agency Staff,Health and Adult Services
ELEANOR NURSING AND SOCIAL CARE LTD,647.96, 17/05/2019,Agency Staff,Health and Adult Services
THE HR LOUNGE LTD,"1,260.00",17/05/2019,Finance,Chief Executives
GOLDEN LANE HOUSING LIMITED,"69,420.00", 17/05/2019,Professional Fees,Health and Adult Services
LINKTREASURY SERVICES LTD T/AS LINK ASSET SERV,"22,320.00", 17/05/2019,Commission Fees Etc Paid,Corporate Accounts
HAYS SPECIALIST RECRUITMENT LTD,"3,849.22", 17/05/2019,Expenditure Payments,Systems Control Accounts
MICHAEL PAGE INTERNATIONAL RECRUITMENT LTD,"2,850.00",17/05/2019,Expenditure Payments,Systems Control Accounts
GATENBY SANDERSON LIMITED,"4,071.98", 17/05/2019,Expenditure Payments,Systems Control Accounts
MANPOWER UK LTD,"20,891.56", 17/05/2019,Expenditure Payments,Systems Control Accounts
BLUE OCEAN SERVICES LTD,"2,179.66", 17/05/2019,Expenditure Payments,Systems Control Accounts
BADENOCH & CLARK LIMITED,"1,326.00", 17/05/2019,Expenditure Payments,Systems Control Accounts
SANTANDER UK PLC,"2,130.10", 17/05/2019,Expenditure Payments,Systems Control Accounts
THE OYSTER PARTNERSHIP,"21,992.77", 17/05/2019,Expenditure Payments,Systems Control Accounts
SANCTUARY PERSONNEL LIMITED,612.00, 17/05/2019,Expenditure Payments,Systems Control Accounts
MEDICARE FIRST LIMITED,"2,898.00", 17/05/2019,Expenditure Payments,Systems Control Accounts
BALTIMORE CONSULTING LTD,"15,576.00", 17/05/2019,Expenditure Payments,Systems Control Accounts
REMEDY RECRUITMENT GROUP LTD,"4,507.47", 17/05/2019,Expenditure Payments,Systems Control Accounts
LAW ABSOLUTE LIMITED,"1,887.47", 17/05/2019,Expenditure Payments,Systems Control Accounts
KENYON BLOCK CONSULTANTS LIMITED,896.12, 17/05/2019,Expenditure Payments,Systems Control Accounts
COMMUNITY RESOURCING LTD T/AS RESOURCING GROUP,"1,495.91", 17/05/2019,Expenditure Payments,Systems Control Accounts
VENN GROUP LIMITED,"9,337.35", 17/05/2019,Expenditure Payments,Systems Control Accounts
MORGAN HUNT UK LIMITED,"10,367.25", 17/05/2019,Expenditure Payments,Systems Control Accounts
RANDSTAD CPE LIMITED,"14,068.82", 17/05/2019,Expenditure Payments,Systems Control Accounts
GFP PAYROLL LIMITED,"3,686.96", 17/05/2019,Expenditure Payments,Systems Control Accounts
EDEN BROWN LIMITED,"1,976.58", 17/05/2019,Expenditure Payments,Systems Control Accounts
CALCO SERVICES LIMITED,"2,392.03", 17/05/2019,Expenditure Payments,Systems Control Accounts
SONOVATE LTD,"5,301.23", 17/05/2019,Expenditure Payments,Systems Control Accounts
MACDONALD & COMPANY FREELANCE LTD,"17,043.06", 17/05/2019,Expenditure Payments,Systems Control Accounts
VILLAGE STAFF LIMITED,"12,609.82", 17/05/2019,Expenditure Payments,Systems Control Accounts
CALVERTON FINANCE LIMITED,"6,933.80", 17/05/2019,Expenditure Payments,Systems Control Accounts
WINLIGHT CONSULTING LTD T/A WINLIGHT RECRUITMENT,"3,195.08", 17/05/2019,Expenditure Payments,Systems Control Accounts
HSBC INVOICE FINANCE (UK) LTD,"5,647.04", 17/05/2019,Expenditure Payments,Systems Control Accounts
MMP CONSULTANCY LIMITED,"1,701.60", 17/05/2019,Expenditure Payments,Systems Control Accounts
HOJONA LTD,"5,841.10", 17/05/2019,Expenditure Payments,Systems Control Accounts
CHARLES HUNTER ASSOCIATES LIMITED,"1,638.00",17/05/2019,Expenditure Payments,Systems Control Accounts
ACTION FIRST RECRUITMENT LTD,"2,967.58", 17/05/2019,Expenditure Payments,Systems Control Accounts
RBS INVOICE FINANCE LTD,"4,452.00", 17/05/2019,Expenditure Payments,Systems Control Accounts
LIQUID PERSONNEL LTD,"2,337.81", 17/05/2019,Expenditure Payments,Systems Control Accounts
ADVANTEDGE COMMERCIAL FINANCE LIMITED,"2,283.17", 17/05/2019,Expenditure Payments,Systems Control Accounts
SELLICK PARTNERSHIP LIMITED,"6,140.53",17/05/2019,Expenditure Payments,Systems Control Accounts
OSBOURNE RICHARDSON LIMITED,"14,754.48", 17/05/2019,Expenditure Payments,Systems Control Accounts
CARITAS RECRUITMENT LIMITED,"9,348.58", 17/05/2019,Expenditure Payments,Systems Control Accounts
CAPITAL ENGINEERING PERSONNEL LTD,"3,166.56", 17/05/2019,Expenditure Payments,Systems Control Accounts
SKIPTON BUSINESS FINANCE LTD,"3,789.64", 17/05/2019,Expenditure Payments,Systems Control Accounts
SERVICE CARE SOLUTIONS LIMITED,"2,363.51", 17/05/2019,Expenditure Payments,Systems Control Accounts
MATCHTECH GROUP (UK) LTD,"3,440.18", 17/05/2019,Expenditure Payments,Systems Control Accounts
TEAMCARE RECRUITMENT LIMITED,775.92, 17/05/2019,Expenditure Payments,Systems Control Accounts
BIBBY FACTORS LTD,765.65, 17/05/2019,Expenditure Payments,Systems Control Accounts
TEMPEST RESOURCING LTD,"5,536.74", 17/05/2019,Expenditure Payments,Systems Control Accounts
EXECUTIVE RESOURCE GROUP LTD,938.30, 17/05/2019,Expenditure Payments,Systems Control Accounts
COYLE PERSONNEL PLC,"2,939.96", 17/05/2019,Expenditure Payments,Systems Control Accounts
CLIENT DIRECTS LIMITED,"24,390.90", 17/05/2019,Expenditure Payments,Systems Control Accounts
THE FRCE RECRUITMENT GROUP LTD,"1,407.56", 17/05/2019,Expenditure Payments,Systems Control Accounts
TRADEWIND RECRUITMENT SOCIAL CARE LTD,513.06, 17/05/2019,Expenditure Payments,Systems Control Accounts
NUCO SOLUTIONS LTD,"4,412.26", 17/05/2019,Expenditure Payments,Systems Control Accounts
DEVERELL SMITH LIMITED,"3,276.00", 17/05/2019,Expenditure Payments,Systems Control Accounts
METRO BANK T/A SME INVOICE FINANCE LTD,"2,246.40", 17/05/2019,Expenditure Payments,Systems Control Accounts
CALVERTON FINANCE LIMITED,675.72, 17/05/2019,Expenditure Payments,Systems Control Accounts
ROC SEARCH LIMITED,"2,862.05", 17/05/2019,Expenditure Payments,Systems Control Accounts
RBS INVOICE FINANCE LIMITED,"17,749.67", 17/05/2019,Expenditure Payments,Systems Control Accounts
SPENCER CLARKE GROUP LIMITED,971.05, 17/05/2019,Expenditure Payments,Systems Control Accounts
NONSTOP RECRUITMENT LIMITED,"4,731.35", 17/05/2019,Expenditure Payments,Systems Control Accounts
UNITY RECRUITMENT LTD,"14,532.95", 17/05/2019,Expenditure Payments,Systems Control Accounts
PARKER ROSE RECRUITMENT LTD,"2,479.25", 17/05/2019,Expenditure Payments,Systems Control Accounts
LONDON STAFF BUREAU,765.65, 17/05/2019,Expenditure Payments,Systems Control Accounts
BBL TECHNICAL RECRUITMENT LIMITED,"4,252.79", 17/05/2019,Expenditure Payments,Systems Control Accounts
TEMPTING RECRUITMENT SOLUTIONS LTD,765.65, 17/05/2019,Expenditure Payments,Systems Control Accounts
ABN AMRO COMMERCIAL FINANCE PLC,"2,964.36", 17/05/2019,Expenditure Payments,Systems Control Accounts
INTERIM PARTNERS LTD,"10,536.57", 17/05/2019,Expenditure Payments,Systems Control Accounts
GREENACRES RECRUITMENT LIMITED,"2,178.00", 17/05/2019,Expenditure Payments,Systems Control Accounts
HM REVENUE & CUSTOMS,"90,852.00", 22/05/2019,Expenditure Payments,Systems Control Accounts
HM REVENUE & CUSTOMS,975.00, 22/05/2019,Expenditure Payments,Systems Control Accounts
REDACTED PERSONAL INFORMATION,"4,885.72", 20/05/2019,Agency Placements,Childrens Services
REDACTED PERSONAL INFORMATION,"7,500.00", 20/05/2019,Agency Placements,Childrens Services
CRAEGMOOR OAKS SIDCUP PRIORY,"3,607.89", 20/05/2019,Private Sector Nursing Homes,Health and Adult Services
CRAEGMOOR OAKS SIDCUP PRIORY,"2,741.73", 20/05/2019,Private Sector Nursing Homes,Health and Adult Services
CRAEGMOOR OAKS SIDCUP PRIORY,"3,607.89", 20/05/2019,Short Term Nursing,Health and Adult Services
GREENWICH SERVICE PLUS LIMITED,"8,891.20", 20/05/2019,Services by External Providers,Comm Safety and Environment
CRAEGMOOR OAKS SIDCUP PRIORY,"1,683.68", 20/05/2019,Private Sector Nursing Homes,Health and Adult Services
CRAEGMOOR OAKS SIDCUP PRIORY,"4,714.29", 20/05/2019,Services Private Contractor,Health and Adult Services
CRAEGMOOR OAKS SIDCUP PRIORY,"4,465.03", 20/05/2019,Private Sector Nursing Homes,Health and Adult Services
CRAEGMOOR OAKS SIDCUP PRIORY,"4,465.03", 20/05/2019,Private Sector Nursing Homes,Health and Adult Services
CRAEGMOOR OAKS SIDCUP PRIORY,"4,036.46", 20/05/2019,Private Sector Nursing Homes,Health and Adult Services
CRAEGMOOR OAKS SIDCUP PRIORY,"4,036.46", 20/05/2019,Private Sector Nursing Homes,Health and Adult Services
CRAEGMOOR OAKS SIDCUP PRIORY,"2,960.74", 20/05/2019,Private Sector Nursing Homes,Health and Adult Services
CRAEGMOOR OAKS SIDCUP PRIORY,"4,465.03", 20/05/2019,Private Sector Nursing Homes,Health and Adult Services
CRAEGMOOR OAKS SIDCUP PRIORY,"2,854.29", 20/05/2019,Private Sector Nursing Homes,Health and Adult Services
CRAEGMOOR OAKS SIDCUP PRIORY,"2,680.11", 20/05/2019,Private Sector Nursing Homes,Health and Adult Services
CRAEGMOOR OAKS SIDCUP PRIORY,"3,350.74", 20/05/2019,Private Sector Nursing Homes,Health and Adult Services
CRAEGMOOR OAKS SIDCUP PRIORY,"2,875.03", 20/05/2019,Private Sector Nursing Homes,Health and Adult Services
CRAEGMOOR OAKS SIDCUP PRIORY,"3,629.31", 20/05/2019,Private Sector Nursing Homes,Health and Adult Services
CRAEGMOOR OAKS SIDCUP PRIORY,"3,629.31", 20/05/2019,Private Sector Nursing Homes,Health and Adult Services
TEACHERS` PENSIONS,763.46, 20/05/2019,Early Retirement Costs Ongoing,Childrens Services
TEACHERS` PENSIONS,"32,410.31", 20/05/2019,Early Retirement Costs Ongoing,Childrens Services
TEACHERS` PENSIONS,"14,620.85", 20/05/2019,Early Retirement Costs Ongoing,Childrens Services
TEACHERS` PENSIONS,"5,604.11", 20/05/2019,Early Retirement Costs Ongoing,Childrens Services
TEACHERS` PENSIONS,"7,213.88", 20/05/2019,Early Retirement Costs Ongoing,Childrens Services
TEACHERS` PENSIONS,"3,587.76", 20/05/2019,Early Retirement Costs Ongoing,Childrens Services
TEACHERS` PENSIONS,"3,155.82", 20/05/2019,Early Retirement Costs Ongoing,Childrens Services
TEACHERS` PENSIONS,"11,652.90", 20/05/2019,Early Retirement Costs Ongoing,Childrens Services
REDACTED PERSONAL INFORMATION,"1,531.16", 20/05/2019,Short Term Nursing,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,611.74", 20/05/2019,Private Sector Nursing Homes,Health and Adult Services
LOGMEIN TECHNOLOGIES UK LTDT/AS GETGO TECHNOLOGIES,960.00, 20/05/2019,IT Licenses,Childrens Services
HSBC INVOICE FINANCE (UK) LTD,756.00, 20/05/2019,Expenditure Payments,Regeneration Enterprise Skills
REDACTED PERSONAL INFORMATION,"1,934.09", 20/05/2019,Short Term Nursing,Health and Adult Services
FIRST CHOICE SOCIAL CARE & SHELTERED HOUSING LTD,963.85, 20/05/2019,Private Home Help Domest Misc,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,171.43", 20/05/2019,Private Sector Nursing Homes,Health and Adult Services
GREENWICH LEISURE LIMITED,"12,500.00", 20/05/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,766.40", 20/05/2019,Client Support,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,640.00", 20/05/2019,In Home Domicilary and Agency Care,Childrens Services
INGLETON WOOD,"2,400.00", 17/05/2019,Ext Consultants Fees,Modernisation
ACTION ON HEARING LOSS,"6,463.84", 20/05/2019,Services Private Contractor,Health and Adult Services
ACTION ON HEARING LOSS,"5,893.92", 20/05/2019,Services Private Contractor,Health and Adult Services
EXTREME ENVIRONMENTAL SERVICES LTD,"4,332.00", 20/05/2019,Rm Buildings Gmrs Ext Contract,Childrens Services
HSBC INVOICE FINANCE (UK) LTD,540.00, 20/05/2019,Publicitiy,Regeneration Enterprise and Sk
HSBC INVOICE FINANCE (UK) LTD,900.00, 20/05/2019,Ext Consultants Fees,Transportation Schemes
REDACTED PERSONAL INFORMATION,"3,151.07", 20/05/2019,Agency Placements,Childrens Services
HSBC INVOICE FINANCE (UK) LTD,"1,098.00", 20/05/2019,Ext Consultants Fees,Transportation Schemes
REDACTED PERSONAL INFORMATION,"3,049.42", 20/05/2019,Agency Placements,Childrens Services
HSBC INVOICE FINANCE (UK) LTD,558.00, 20/05/2019,Publicitiy,Regeneration Enterprise and Sk
HSBC INVOICE FINANCE (UK) LTD,558.00, 20/05/2019,Publicitiy,Regeneration Enterprise and Sk
HSBC INVOICE FINANCE (UK) LTD,522.00, 20/05/2019,Publicitiy,Regeneration Enterprise and Sk
INGLETON WOOD,"6,000.00", 20/05/2019,Ext Consultants Fees,Modernisation
HSBC INVOICE FINANCE (UK) LTD,558.00, 20/05/2019,Publicitiy,Regeneration Enterprise and Sk
REDACTED PERSONAL INFORMATION,933.15, 20/05/2019,Supply/Sessional Normal TIme,Childrens Services
STELLA IDOWU,"1,286.00", 20/05/2019,MIsc,Childrens Services
STELLA IDOWU,"1,150.00", 20/05/2019,MIsc,Childrens Services
REDACTED PERSONAL INFORMATION,147.30, 20/05/2019,Supply/Sessional Normal TIme,Childrens Services
REDACTED PERSONAL INFORMATION,933.15, 20/05/2019,Supply/Sessional Normal TIme,Childrens Services
SALAMATU OLATUNJI,933.15, 20/05/2019,Supply/Sessional Normal TIme,Childrens Services
REDACTED PERSONAL INFORMATION,933.15, 20/05/2019,Supply/Sessional Normal TIme,Childrens Services
LIANNE MOSELEY,"1,399.73", 20/05/2019,Supply/Sessional Normal TIme,Childrens Services
REDACTED PERSONAL INFORMATION,"1,399.73", 20/05/2019,Supply/Sessional Normal TIme,Childrens Services
LIANNE MOSELEY,"1,399.72", 20/05/2019,Supply/Sessional Normal TIme,Childrens Services
REDACTED PERSONAL INFORMATION,"1,140.30", 20/05/2019,Supply/Sessional Normal TIme,Childrens Services
REDACTED PERSONAL INFORMATION,"1,866.30", 20/05/2019,Supply/Sessional Normal TIme,Childrens Services
REDACTED PERSONAL INFORMATION,933.15, 20/05/2019,Supply/Sessional Normal TIme,Childrens Services
SUSAN WILLING,933.15, 20/05/2019,Supply/Sessional Normal TIme,Childrens Services
TERESA ELLIOTT,746.52, 20/05/2019,Supply/Sessional Normal TIme,Childrens Services
REDACTED PERSONAL INFORMATION,933.15, 20/05/2019,Supply/Sessional Normal TIme,Childrens Services
REDACTED PERSONAL INFORMATION,"1,140.30", 20/05/2019,Supply/Sessional Normal TIme,Childrens Services
REDACTED PERSONAL INFORMATION,"2,799.45", 20/05/2019,Supply/Sessional Normal TIme,Childrens Services
PELEDZIUKAS BILINGUAL CHILDCARE & EDUCATION CTR LT,"2,799.45", 20/05/2019,Supply/Sessional Normal TIme,Childrens Services
REDACTED PERSONAL INFORMATION,"2,799.45", 20/05/2019,Supply/Sessional Normal TIme,Childrens Services
PELEDZIUKAS BILINGUAL CHILDCARE & EDUCATION CTR LT,"1,866.30", 20/05/2019,Supply/Sessional Normal TIme,Childrens Services
JONATHAN EPPS,600.00, 20/05/2019,Materials Staff Training,Childrens Services
HSBC INVOICE FINANCE (UK) LTD,540.00, 20/05/2019,Publicitiy,Regeneration Enterprise and Sk
"CHANGE, GROW, LIVE","343,479.50", 20/05/2019,Cri Aspire,Health and Adult Services
HSBC INVOICE FINANCE (UK) LTD,504.00, 20/05/2019,Publicitiy,Regeneration Enterprise and Sk
HSBC INVOICE FINANCE (UK) LTD,522.00, 20/05/2019,Publicitiy,Regeneration Enterprise and Sk
HSBC INVOICE FINANCE (UK) LTD,540.00, 20/05/2019,Publicitiy,Regeneration Enterprise and Sk
REDACTED PERSONAL INFORMATION,968.00, 17/05/2019,Higher Education,Childrens Services
HSBC INVOICE FINANCE (UK) LTD,504.00, 20/05/2019,Publicitiy,Regeneration Enterprise and Sk
GREENWICH SERVICE PLUS LIMITED,"1,834.00", 20/05/2019,Interventions Activities,Childrens Services
HSBC INVOICE FINANCE (UK) LTD,594.00, 20/05/2019,Publicitiy,Regeneration Enterprise and Sk
HSBC INVOICE FINANCE (UK) LTD,540.00, 20/05/2019,Publicitiy,Regeneration Enterprise and Sk
DANIEL WATNEY LLP,"2,400.00", 20/05/2019,Ext Consultants Fees,Modernisation
HSBC INVOICE FINANCE (UK) LTD,522.00, 20/05/2019,Publicitiy,Regeneration Enterprise and Sk
ROBERT OWEN EARLY YEARS CENTRE,516.36, 20/05/2019,Additional support for 3&4yr old withSEN,Childrens Services
ROBERT OWEN EARLY YEARS CENTRE,688.48, 20/05/2019,Additional support for 3&4yr old withSEN,Childrens Services
FD WELTERS LTD T/A WELTERS ORGANISATION WORLDWIDE,605.80, 20/05/2019,Niches,Eltham Crematorium Revenue
BALLOON DAY NURSERY LIMITED,675.00, 20/05/2019,Additional support for 3&4yr old withSEN,Childrens Services
HSBC INVOICE FINANCE (UK) LTD,558.00, 20/05/2019,Publicitiy,Regeneration Enterprise and Sk
UNIQUE OFFICE SOLUTIONS LIMITED,660.00, 20/05/2019,Equipment,Housing Services HRA
