Creditor_Name ,Invoice Line Amount,Payment_Date,LA Department,Expenditure Category/Description
REDACTED PERSONAL INFORMATION,"£1,864.00", 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£918.40, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£631.80, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£529.28, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£833.88, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£948.64, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£791.80, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£966.00, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£679.00, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"£2,553.08", 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"£3,515.72", 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£792.00, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£576.00, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£828.00, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"£1,299.20", 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"£3,393.00", 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£556.40, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£930.72, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£785.60, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£880.04, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£612.00, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£742.56, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"£1,296.00", 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£767.92, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£629.32, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"£1,030.40", 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£538.20, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£665.04, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£871.76, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"£4,082.08", 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£594.28, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£599.20, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£732.36, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£649.12, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£900.92, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"£3,697.20", 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"£8,968.00", 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"£2,547.90", 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"£7,530.12", 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"£2,623.12", 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£561.60, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£791.80, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"£1,872.00", 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£854.00, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"£1,113.36", 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£813.20, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"£3,190.56", 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£527.60, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£631.80, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£688.00, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"£1,567.80", 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£985.12, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£626.60, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"£1,228.52", 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£936.00, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£630.00, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"£2,451.22", 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£627.44, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"£1,731.60", 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£737.12, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"£1,583.60", 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"£3,893.80", 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"£1,776.17", 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"£1,216.80", 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£516.84, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£674.08, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"£1,434.20", 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"£5,580.00", 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£500.00, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"£1,797.20", 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£585.00, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£910.36, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"£2,222.92", 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"£2,118.60", 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£535.00, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£740.00, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£685.12, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£819.00, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"£1,007.52", 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£717.92, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"£1,263.60", 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"£1,586.08", 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"£1,545.60", 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"£1,400.00", 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"£1,871.80", 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"£2,878.20", 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£825.52, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£842.40, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£655.20, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"£1,123.52", 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£648.64, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£982.80, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£830.60, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"£1,720.00", 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"£1,715.48", 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"£1,284.00", 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£663.96, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£585.00, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£898.80, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£684.80, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£569.60, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£582.40, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£819.00, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£819.00, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£982.80, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£830.08, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"£1,440.00", 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"£1,219.68", 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"£1,731.60", 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£515.72, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£702.00, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"£2,176.20", 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£592.84, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£783.88, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"£1,638.00", 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"£1,076.40", 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£552.24, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£515.20, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"£1,243.48", 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"£1,498.00", 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£673.28, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£772.20, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"£9,772.63", 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£538.20, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£754.80, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£783.88, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"£1,203.76", 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£631.80, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£853.60, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£561.60, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£779.52, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"£3,296.16", 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£819.00, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£900.68, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£690.28, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£755.52, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"£5,000.00", 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£655.00, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£706.20, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£889.44, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£576.00, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£840.00, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"£1,237.12", 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£514.80, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£737.12, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"£2,121.32", 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£514.80, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"£1,544.40", 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£543.24, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£611.20, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,£626.76, 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"£2,319.56", 15/11/2018,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"£1,009.12", 15/11/2018,Community Care Direct Payments,Health and Adult Services
