name,Invoice Line Amount,Payment Date,Expenditure Category/Description,LA Department
FOUR SEASONS HEALTH CARE LTD (MARLBOROUGH COURT),"2,465.43", 11/11/2019,PS Residential Respite Care,Health and Adult Services
FOUR SEASONS HEALTH CARE LTD (MARLBOROUGH COURT),"2,408.40", 11/11/2019,Services Private Contractor,Health and Adult Services
FOUR SEASONS HEALTH CARE LTD (MARLBOROUGH COURT),"2,488.68", 11/11/2019,Services Private Contractor,Health and Adult Services
WOODNUT CONSTRUCTION & DEVELOPMENTS LTD,"4,815.00", 11/11/2019,Fence,Capital Housing Revenue Acc
FOUR SEASONS HEALTH CARE LTD (MARLBOROUGH COURT),"6,274.93", 11/11/2019,Short Term Residential,Health and Adult Services
UK CONTAINER MAINTENANCE LTD,298.08, 08/11/2019,Large Containers,Comm Safety and Environment
UK CONTAINER MAINTENANCE LTD,"1,742.76", 08/11/2019,Large Containers,Comm Safety and Environment
JACKIE HARROP LIMITED,"12,960.00", 11/11/2019,Training Expenses,Childrens Services
REDACTED PERSONAL INFORMATION,"5,274.64", 11/11/2019,Client Support,Health and Adult Services
ORION ACCESS HIRE & TRAINING LIMITED,720.00, 11/11/2019,Vehicle Hire,Housing Services HRA
01 DIRECT LTD,925.19, 11/11/2019,Equipment,Comm Safety and Environment
REDACTED PERSONAL INFORMATION,"3,680.00", 11/11/2019,Agency Placements,Childrens Services
REDACTED PERSONAL INFORMATION,"2,680.00", 11/11/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,600.00", 11/11/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,600.00", 11/11/2019,Supported Living,Health and Adult Services
J B RINEY & CO LTD,"105,056.80", 11/11/2019,Expenditure Payments,Regeneration Enterprise Skills
REDACTED PERSONAL INFORMATION,"3,280.00", 11/11/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,600.00", 11/11/2019,Supported Living,Health and Adult Services
ACCURATE ROOFING  (UK) LTD,"184,743.84", 11/11/2019,Refurbishment,Planned Maintenance
REDACTED PERSONAL INFORMATION,"2,600.00", 11/11/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,600.00", 11/11/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,955.67", 11/11/2019,PS Residential Respite Care,Health and Adult Services
KENT COUNTY COUNCIL (KCS),"31,295.07", 08/11/2019,Expenditure Payments,Systems Control Accounts
KENT COUNTY COUNCIL (KCS),"234,581.46", 08/11/2019,Expenditure Payments,Systems Control Accounts
KENT COUNTY COUNCIL (KCS),"80,277.98", 08/11/2019,Expenditure Payments,Systems Control Accounts
KENT COUNTY COUNCIL (KCS),"62,445.44", 08/11/2019,Expenditure Payments,Systems Control Accounts
REDACTED PERSONAL INFORMATION,"1,629.72", 11/11/2019,PS Residential Respite Care,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,348.40", 11/11/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,708.00", 11/11/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,900.00, 11/11/2019,In Home Domicilary and Agency Care,Childrens Services
REDACTED PERSONAL INFORMATION,"5,760.20", 11/11/2019,In Home Domicilary and Agency Care,Childrens Services
REDACTED PERSONAL INFORMATION,"5,760.20", 11/11/2019,In Home Domicilary and Agency Care,Childrens Services
REDACTED PERSONAL INFORMATION,"3,877.44", 11/11/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"5,656.00", 11/11/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,090.08", 11/11/2019,Supported Living,Health and Adult Services
ESSENTIAL SOCIAL CARE LTD,"3,697.60", 11/11/2019,Supported Living,Health and Adult Services
ESSENTIAL SOCIAL CARE LTD,"4,140.40", 11/11/2019,Supported Living,Health and Adult Services
ESSENTIAL SOCIAL CARE LTD,"3,178.52", 11/11/2019,Supported Living,Health and Adult Services
ESSENTIAL SOCIAL CARE LTD,"3,528.16", 11/11/2019,Supported Living,Health and Adult Services
ESSENTIAL SOCIAL CARE LTD,"3,900.00", 11/11/2019,Supported Living,Health and Adult Services
M & S TRAFFIC LIMITED,"1,008.00", 11/11/2019,Ext Consultants Fees,Transportation Schemes
ESSENTIAL SOCIAL CARE LTD,"3,695.84", 11/11/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"4,207.14", 11/11/2019,Services Private Contractor,Health and Adult Services
BEXLEY CROSSROADS CARE LTD,927.38, 11/11/2019,Private Home Help Domest Misc,Health and Adult Services
JOHNSON AUSTIN LIMITED,630.00, 08/11/2019,Safety,Capital Housing Revenue Acc
REDACTED PERSONAL INFORMATION,720.00, 11/11/2019,In Home Domicilary and Agency Care,Childrens Services
REDACTED PERSONAL INFORMATION,"15,750.00", 11/11/2019,Services Private Contractor,Health and Adult Services
HEALTH ASSURED LTD,"4,859.88", 11/11/2019,Services Private Contractor,Chief Executives
REDACTED PERSONAL INFORMATION,"4,320.00", 11/11/2019,Supported Living,Health and Adult Services
FLEURETS LIMITED,"2,400.00", 11/11/2019,Services Private Contractor,Regeneration Enterprise and Sk
REDACTED PERSONAL INFORMATION,"3,069.92", 11/11/2019,Services Private Contractor,Health and Adult Services
MG & SA BAKER,"4,328.40", 11/11/2019,Mobile Phones,Health and Adult Services
STEPHEN BENNETT T/AS STEPHEN BENNETT PHOTOGRAPHY,550.00, 11/11/2019,Printing,Regeneration Enterprise and Sk
FRANCIS HOAR,"1,458.00", 11/11/2019,Legal Fees,Childrens Services
FRANCIS HOAR,"2,820.00", 11/11/2019,Legal Fees,Childrens Services
REDACTED PERSONAL INFORMATION,"1,041.56", 11/11/2019,Rents Other,Health and Adult Services
GOLDSMITHS COLLEGE,670.00, 11/11/2019,Children`s Social Care,Chief Executives
REDACTED PERSONAL INFORMATION,"1,041.56", 11/11/2019,Rents Other,Health and Adult Services
ENGLISH WOODLANDS,582.00, 11/11/2019,Materials,Comm Safety and Environment
ENGLISH WOODLANDS,108.00, 11/11/2019,Materials,Comm Safety and Environment
ENGLISH WOODLANDS,282.10, 11/11/2019,Materials,Comm Safety and Environment
REDACTED PERSONAL INFORMATION,"1,800.00", 11/11/2019,Supported Living,Health and Adult Services
BUPA CARE HOMES (GL) LTD - WESTCOMBE PARK,"2,256.44", 11/11/2019,Private Sector Nursing Homes,Health and Adult Services
BUPA CARE HOMES (GL) LTD - WESTCOMBE PARK,"3,167.36", 11/11/2019,Private Sector Nursing Homes,Health and Adult Services
GREENWICH SERVICE PLUS LIMITED,"9,980.00", 11/11/2019,Services Private Contractor,Chief Executives
BUPA CARE HOMES (GL) LTD - WESTCOMBE PARK,"2,256.44", 11/11/2019,Private Sector Nursing Homes,Health and Adult Services
BUPA CARE HOMES (GL) LTD - WESTCOMBE PARK,"2,256.44", 11/11/2019,Private Sector Nursing Homes,Health and Adult Services
BUPA CARE HOMES (GL) LTD - WESTCOMBE PARK,"2,256.44", 11/11/2019,Private Sector Nursing Homes,Health and Adult Services
BUPA CARE HOMES (GL) LTD - WESTCOMBE PARK,"2,256.44", 11/11/2019,Private Sector Nursing Homes,Health and Adult Services
EARTH ANCHORS LTD,943.20, 11/11/2019,Environmental,Housing Services HRA
ROYAL BOROUGH OF GREENWICH HERITAGE TRUST CIO,"5,290.46", 11/11/2019,MIsc,Chief Executives
BUPA CARE HOMES (GL) LTD - WESTCOMBE PARK,"2,256.44", 11/11/2019,Private Sector Nursing Homes,Health and Adult Services
BUPA CARE HOMES (GL) LTD - WESTCOMBE PARK,"2,256.44", 11/11/2019,Private Sector Nursing Homes,Health and Adult Services
BUPA CARE HOMES (GL) LTD - WESTCOMBE PARK,"2,256.44", 11/11/2019,Private Sector Nursing Homes,Health and Adult Services
BUPA CARE HOMES (GL) LTD - WESTCOMBE PARK,"2,256.44", 11/11/2019,Private Sector Nursing Homes,Health and Adult Services
ROYAL BOROUGH OF GREENWICH HERITAGE TRUST CIO,952.80, 11/11/2019,MIsc,Chief Executives
BUPA CARE HOMES (GL) LTD - WESTCOMBE PARK,"4,600.00", 11/11/2019,Private Sector Nursing Homes,Health and Adult Services
BUPA CARE HOMES (GL) LTD - WESTCOMBE PARK,"2,256.44", 11/11/2019,Private Sector Nursing Homes,Health and Adult Services
ROYAL BOROUGH OF GREENWICH HERITAGE TRUST CIO,"4,242.00", 11/11/2019,MIsc,Chief Executives
BUPA CARE HOMES (GL) LTD - WESTCOMBE PARK,"2,256.44", 11/11/2019,Private Sector Nursing Homes,Health and Adult Services
BUPA CARE HOMES (GL) LTD - WESTCOMBE PARK,"2,256.44", 11/11/2019,Private Sector Nursing Homes,Health and Adult Services
ROYAL BOROUGH OF GREENWICH HERITAGE TRUST CIO,"5,281.45", 11/11/2019,MIsc,Chief Executives
BUPA CARE HOMES (GL) LTD - WESTCOMBE PARK,"2,256.44", 11/11/2019,Private Sector Nursing Homes,Health and Adult Services
BUPA CARE HOMES (GL) LTD - WESTCOMBE PARK,"2,647.36", 11/11/2019,Private Sector Nursing Homes,Health and Adult Services
BUPA CARE HOMES (GL) LTD - WESTCOMBE PARK,"2,256.44", 11/11/2019,Private Sector Nursing Homes,Health and Adult Services
JOHNSON AUSTIN LIMITED,630.00, 11/11/2019,Safety,Capital Housing Revenue Acc
BUPA CARE HOMES (GL) LTD - WESTCOMBE PARK,"4,034.56", 11/11/2019,Private Sector Nursing Homes,Health and Adult Services
BUPA CARE HOMES (GL) LTD - WESTCOMBE PARK,"4,367.36", 11/11/2019,Private Sector Nursing Homes,Health and Adult Services
BUPA CARE HOMES (GL) LTD - WESTCOMBE PARK,"4,767.36", 11/11/2019,Private Sector Nursing Homes,Health and Adult Services
AECOM LIMITED,"31,084.60", 11/11/2019,General Payments,Transportation Schemes
BUPA CARE HOMES (GL) LTD - WESTCOMBE PARK,"2,256.44", 11/11/2019,Private Sector Nursing Homes,Health and Adult Services
BUPA CARE HOMES (GL) LTD - WESTCOMBE PARK,"2,256.44", 11/11/2019,Private Sector Nursing Homes,Health and Adult Services
BUPA CARE HOMES (GL) LTD - WESTCOMBE PARK,"2,324.12", 11/11/2019,Private Sector Nursing Homes,Health and Adult Services
BUPA CARE HOMES (GL) LTD - WESTCOMBE PARK,"2,324.12", 11/11/2019,Private Sector Nursing Homes,Health and Adult Services
BUPA CARE HOMES (GL) LTD - WESTCOMBE PARK,"2,324.12", 11/11/2019,Private Sector Nursing Homes,Health and Adult Services
A & T FLOORING LIMITED,"5,970.00", 11/11/2019,Safety,Capital Housing Revenue Acc
BUPA CARE HOMES (GL) LTD - WESTCOMBE PARK,"2,324.12", 11/11/2019,Private Sector Nursing Homes,Health and Adult Services
BUPA CARE HOMES (GL) LTD - WESTCOMBE PARK,"2,256.44", 11/11/2019,Private Sector Nursing Homes,Health and Adult Services
SDK ENVIRONMENTAL LTD,"10,100.00", 11/11/2019,Services Private Contractor,Comm Safety and Environment
RENTOKIL PEST CONTROL,748.48, 11/11/2019,Materials,Comm Safety and Environment
REDACTED PERSONAL INFORMATION,736.50, 11/11/2019,Other Services,Childrens Services
REDACTED PERSONAL INFORMATION,"1,426.00", 11/11/2019,Services Other Local Author,Childrens Services
FOUR SEASONS HEALTH CARE LTD (MARLBOROUGH COURT),"1,708.57", 11/11/2019,Short Term Residential,Health and Adult Services
REDACTED PERSONAL INFORMATION,667.00, 08/11/2019,Higher Education,Childrens Services
GREENWICH LEISURE LIMITED,"331,796.33", 11/11/2019,C&F Commissioning Contract,Childrens Services
REDACTED PERSONAL INFORMATION,"2,496.00", 11/11/2019,Services Private Contractor,Health and Adult Services
MLL TELECOM LTD,"165,908.40", 11/11/2019,Logicalis Network Services,Chief Executives
"CHANGE, GROW, LIVE","44,333.33", 11/11/2019,Cri Aspire,Health and Adult Services
APSE,"1,944.00", 11/11/2019,Subscriptions,Eltham Crematorium Revenue
APSE,"3,888.00", 11/11/2019,Subscriptions,Comm Safety and Environment
APSE,"3,888.00", 11/11/2019,Subscriptions,Comm Safety and Environment
ENGLISH HERITAGE TRUST,"31,000.00", 11/11/2019,Rents Other,Comm Safety and Environment
VI-ABILITY EDUCATIONAL PROGRAMME,"2,500.00", 11/11/2019,Services Private Contractor,Regeneration Enterprise and Sk
ACTION FOR CHILDREN,"3,489.67", 11/11/2019,Agency Placements,Childrens Services
REDACTED PERSONAL INFORMATION,"3,010.46", 11/11/2019,Private Sector Nursing Homes,Health and Adult Services
PULSE HEALTHCARE LTD,"1,619.26", 11/11/2019,Telephones,Comm Safety and Environment
MLL TELECOM LTD,"25,362.58", 11/11/2019,Logicalis Network Services,Chief Executives
REDACTED PERSONAL INFORMATION,"3,110.81", 11/11/2019,Private Sector Nursing Homes,Health and Adult Services
STORM ENVIRONMENTAL LIMITED,"21,461.67", 11/11/2019,Large Containers,Comm Safety and Environment
CHESTNUT PRODUCTS LTD,"3,148.37", 11/11/2019,Planned Maintenance,Housing Services HRA
FOUR SEASONS HEALTH CARE LTD (CHARLTON PARK),"7,968.42", 11/11/2019,Short Term Nursing,Health and Adult Services
1 KINGS BENCH WALK CHAMBERS,"37,106.40", 11/11/2019,Professional Fees,Chief Executives
CDW LIMITED,"3,925.63", 11/11/2019,Services Private Contractor,Chief Executives
AF STARR BUILDING CONTRACTORS,"22,519.20", 11/11/2019,Refurbishment,Planned Maintenance
BEMROSE BOOTH PARAGON LTD,"2,878.20", 11/11/2019,Printing External Contract,Regeneration Enterprise and Sk
BEMROSE BOOTH PARAGON LTD,54.00, 11/11/2019,Printing External Contract,Regeneration Enterprise and Sk
EDEN PARK (STMS) LIMITED,"2,325.00", 11/11/2019,Materials,Comm Safety and Environment
EDEN PARK (STMS) LIMITED,291.84, 11/11/2019,Materials,Comm Safety and Environment
EDEN PARK (STMS) LIMITED,141.79, 11/11/2019,Materials,Comm Safety and Environment
EDEN PARK (STMS) LIMITED,307.78, 11/11/2019,Materials,Comm Safety and Environment
EDEN PARK (STMS) LIMITED,214.75, 11/11/2019,Materials,Comm Safety and Environment
EDEN PARK (STMS) LIMITED,988.00, 11/11/2019,Materials,Comm Safety and Environment
EDEN PARK (STMS) LIMITED,290.69, 11/11/2019,Materials,Comm Safety and Environment
EDEN PARK (STMS) LIMITED,710.40, 11/11/2019,Materials,Comm Safety and Environment
LEWISHAM & GREENWICH NHS TRUST,"57,736.00", 11/11/2019,Medical Services,Health and Adult Services
EDENRED (UK GROUP) LTD,"2,946.25", 11/11/2019,Beneficiary Sub Payments,Regeneration Enterprise and Sk
REDACTED PERSONAL INFORMATION,"16,828.35", 11/11/2019,Agency Placements,Childrens Services
ETRE CONSULTING LTD,780.00, 11/11/2019,Children`s Social Care,Chief Executives
ETRE CONSULTING LTD,"2,106.00", 11/11/2019,AOPS Social Care,Chief Executives
REDACTED PERSONAL INFORMATION,"3,406.59", 11/11/2019,Agency Placements,Childrens Services
ETRE CONSULTING LTD,"2,292.00", 11/11/2019,Children`s Social Care,Chief Executives
J & E HALL LIMITED,"1,710.00", 11/11/2019,Rm Buildings Gmrs Ext Contract,Comm Safety and Environment
HOW SCAFFOLDING,"1,584.00", 11/11/2019,Rm Buildings Gmrs Ext Contract,Regeneration Enterprise and Sk
INTEGRITY PRINT LTD,"1,362.00", 11/11/2019,Printing External Contract,Regeneration Enterprise and Sk
HENNESSEY LTD,886.45, 11/11/2019,Uninsured Fire Damage,Housing Services HRA
HENNESSEY LTD,"3,600.00", 11/11/2019,Voids,Housing Services HRA
LOGICALIS UK LIMITED,"10,004.35", 11/11/2019,Services Private Contractor,Chief Executives
LOGICALIS UK LIMITED,"8,333.33", 11/11/2019,Services Private Contractor,Chief Executives
LOGICALIS UK LIMITED,"2,304.00", 11/11/2019,Services Private Contractor,Chief Executives
KOFI YEBOAH-ASANTE,"2,550.00", 11/11/2019,Other Services,Childrens Services
MICHAEL BELL,"1,380.00", 11/11/2019,Other Services,Eltham Crematorium Revenue
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,216.58, 11/11/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,45.60, 11/11/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,262.19, 11/11/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,205.19, 11/11/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,22.80, 11/11/2019,ESS Care Grant Electrical,Chief Executives
REDACTED PERSONAL INFORMATION,"7,314.24", 11/11/2019,Agency Placements,Childrens Services
REDACTED PERSONAL INFORMATION,"1,639.56", 11/11/2019,Higher Education,Childrens Services
HEYWOOD LIMITED,"528,000.00", 11/11/2019,Computer Software,Chief Executives
MARTIN ARNOLD LTD,972.00, 11/11/2019,Ext Consultants Fees,Capital Housing Revenue Acc
MONITOR PEST CONTROL LTD,"1,132.50", 11/11/2019,Services Private Contractor,Comm Safety and Environment
DELTASCHEME LIMITED,"6,218.40", 12/11/2019,Services Private Contractor,Chief Executives
CYMAR COMPUTER LTD,"2,080.80", 12/11/2019,Car Parking/Garaging,Regeneration Enterprise and Sk
AIREDALE INTERNATIONAL AIR CONDITIONING LTD,"7,302.43", 12/11/2019,Rm Buildings Gmrs Ext Contract,Comm Safety and Environment
ONE51 ES PLASTICS (UK) LTD T/A MGB PLASTICS,"12,744.00", 12/11/2019,Equipment,Comm Safety and Environment
VI-ABILITY EDUCATIONAL PROGRAMME,"2,500.00", 12/11/2019,Services Private Contractor,Regeneration Enterprise and Sk
UK CONTAINER MAINTENANCE LTD,"2,323.68", 12/11/2019,Large Containers,Comm Safety and Environment
FOUR SEASONS HEALTH CARE LTD (MARLBOROUGH COURT),836.66, 12/11/2019,Short Term Nursing,Health and Adult Services
FOUR SEASONS HEALTH CARE LTD (MARLBOROUGH COURT),"5,438.27", 12/11/2019,Services Private Contractor,Health and Adult Services
FOUR SEASONS HEALTH CARE LTD (MARLBOROUGH COURT),"1,028.57", 12/11/2019,Nursing Respite,Health and Adult Services
LINCOLN ANALYTICAL SERVICES LTD,672.00, 12/11/2019,Environment Monitoring,Comm Safety and Environment
REDACTED PERSONAL INFORMATION,"1,591.20", 12/11/2019,Services Other Local Author,Childrens Services
CITY HEIGHTS(LONDON)LTD P WALKER A-F,"102,132.61", 11/11/2019,Refurbishment,Capital Housing Revenue Acc
LYNX PLUS LTD T/AS SIGNS PLUS,"1,906.08", 12/11/2019,Other Services,Chief Executives
HARMONY HOME AID SERVICES LTD,735.00, 12/11/2019,Private Home Help Domest Misc,Health and Adult Services
PJ`S COMMUNITY SERVICES LIMITED,"2,074.13", 12/11/2019,Agency Staff,Childrens Services
BOTTOMLINE TECHNOLOGIES EUROPE LTD,"2,853.78", 12/11/2019,Postage - Royal Mail,Chief Executives
BEVAN BRITTAN LLP,"1,037.57", 06/11/2019,Property Purchase Normal,NS General Fund
BEVAN BRITTAN LLP,138.00, 06/11/2019,Property Purchase Normal,NS General Fund
MORDEN COLLEGE,"15,528.21", 12/11/2019,Services Private Contractor,Health and Adult Services
BEVAN BRITTAN LLP - CLIENT ACCOUNT RBG,"373,400.00", 06/11/2019,Property Purchase Normal,NS General Fund
REDACTED PERSONAL INFORMATION,"2,762.20", 12/11/2019,Services by External Providers,Childrens Services
REDACTED PERSONAL INFORMATION,"2,938.95", 12/11/2019,Services by External Providers,Childrens Services
REDACTED PERSONAL INFORMATION,646.40, 12/11/2019,Voluntary Bodies Other Care,Health and Adult Services
FOUR SEASONS HEALTH CARE LTD (MARLBOROUGH COURT),"2,302.86", 12/11/2019,Services Private Contractor,Health and Adult Services
FOUR SEASONS HEALTH CARE LTD (MARLBOROUGH COURT),"2,259.30", 12/11/2019,Services Private Contractor,Health and Adult Services
FOUR SEASONS HEALTH CARE LTD (MARLBOROUGH COURT),"2,334.61", 12/11/2019,Services Private Contractor,Health and Adult Services
FOUR SEASONS HEALTH CARE LTD (MARLBOROUGH COURT),"2,228.57", 12/11/2019,Services Private Contractor,Health and Adult Services
