name,Invoice Line Amount,Payment Date,Expenditure Category/Description,LA Department
NATHAN TIMOTHY FOUNDATION LTD,500.00, 28/02/2019,Other Services,Childrens Services
JBW GROUP LIMITED,"4,162.98", 26/02/2019,Services Private Contractor,Regeneration Enterprise and Sk
JBW GROUP LIMITED,"-3,469.15", 26/02/2019,Services Private Contractor,Regeneration Enterprise and Sk
TROWERS & HAMLINS LLP,"12,122.23", 26/02/2019,Int Legal Fees,Capital Housing Revenue Acc
TROWERS & HAMLINS LLP,-11.00, 26/02/2019,Int Legal Fees,Capital Housing Revenue Acc
LONDON COUNCILS,"4,792.00", 26/02/2019,Services Joint Authorities,Regeneration Enterprise and Sk
CABINET OFFICE,"4,150.00", 26/02/2019,Professional Fees,Chief Executives
PICK EVERARD,"1,200.00", 26/02/2019,Int Architects Fees,Modernisation
MENTIMETER AB,278.80, 20/02/2019,Computer Software,Childrens Services
MENTIMETER AB,278.81, 20/02/2019,Other Services,Childrens Services
MENTIMETER AB,16.00, 20/02/2019,Bank Charges,Chief Executives
HOME-START GREENWICH PLUMSTEAD NURSERY,"1,308.15", 26/02/2019,Additional support for 3&4yr old withSEN,Childrens Services
CRAFTY WIZARDS LTD T/A CRAFTY WIZARDS,826.20, 27/02/2019,Additional support for 3&4yr old withSEN,Childrens Services
CRAFTY WIZARDS LTD T/A CRAFTY WIZARDS,"1,115.36", 27/02/2019,Additional support for 3&4yr old withSEN,Childrens Services
NET PEX  LIMITED,"7,328.88", 26/02/2019,Agency Placements,Childrens Services
NET PEX  LIMITED,"5,048.78", 26/02/2019,Agency Placements,Childrens Services
REDACTED PERSONAL INFORMATION,"3,400.00", 26/02/2019,Agency Placements,Childrens Services
REDACTED PERSONAL INFORMATION,"25,104.00", 26/02/2019,Agency Placements,Childrens Services
REDACTED PERSONAL INFORMATION,"1,736.40", 26/02/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,948.80", 26/02/2019,Agency Placements,Childrens Services
OUTLOOK CARE,"4,946.00", 26/02/2019,Supported Living,Health and Adult Services
OUTLOOK CARE,"4,946.00", 26/02/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,280.00", 26/02/2019,Agency Placements,Childrens Services
OUTLOOK CARE,"5,135.24", 26/02/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,280.00", 26/02/2019,Services Private Contractor,Health and Adult Services
OUTLOOK CARE,"5,346.44", 26/02/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,200.00", 26/02/2019,Services Private Contractor,Health and Adult Services
OUTLOOK CARE,"5,315.24", 26/02/2019,Supported Living,Health and Adult Services
OUTLOOK CARE,"5,915.24", 26/02/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,277.14", 26/02/2019,Private Sector Nursing Homes,Health and Adult Services
OUTLOOK CARE,"4,476.96", 26/02/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"13,130.04", 26/02/2019,Agency Placements,Childrens Services
OUTLOOK CARE,"5,154.48", 26/02/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"13,130.04", 26/02/2019,Agency Placements,Childrens Services
OUTLOOK CARE,630.24, 26/02/2019,Client Support,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,500.00", 26/02/2019,Agency Placements,Childrens Services
REDACTED PERSONAL INFORMATION,"2,161.40", 26/02/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"15,400.00", 26/02/2019,Agency Placements,Childrens Services
CARE TECH COMMUNITY SERVICES LTD,"6,202.40", 26/02/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"15,400.00", 26/02/2019,Agency Placements,Childrens Services
CARE TECH COMMUNITY SERVICES LTD,"5,589.48", 26/02/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,700.00", 26/02/2019,Private Sector Nursing Homes,Health and Adult Services
REDACTED PERSONAL INFORMATION,"4,760.76", 26/02/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"5,501.16", 26/02/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,244.07", 26/02/2019,Private Sector Nursing Homes,Health and Adult Services
REDACTED PERSONAL INFORMATION,"5,538.48", 26/02/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,626.52", 26/02/2019,Private Sector Nursing Homes,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,441.81", 26/02/2019,Supported Living,Health and Adult Services
CARE TECH COMMUNITY SERVICES LTD,"8,717.56", 26/02/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"14,000.00", 26/02/2019,Agency Placements,Childrens Services
HEATH FARM FAM SERVS LTD T/A HEATH FARM FOSTERING,"4,807.04", 26/02/2019,Agency Placements,Childrens Services
REDACTED PERSONAL INFORMATION,"14,000.00", 26/02/2019,Agency Placements,Childrens Services
HEATH FARM FAM SERVS LTD T/A HEATH FARM FOSTERING,"4,566.52", 26/02/2019,Agency Placements,Childrens Services
CARE TECH COMMUNITY SERVICES LTD,"6,601.16", 26/02/2019,Services Private Contractor,Health and Adult Services
CARE TECH COMMUNITY SERVICES LTD,"6,900.24", 26/02/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"5,560.28", 26/02/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"14,400.12", 26/02/2019,Agency Placements,Childrens Services
REDACTED PERSONAL INFORMATION,"6,577.96", 26/02/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"6,723.80", 26/02/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,080.00", 26/02/2019,Agency Placements,Childrens Services
CARE TECH COMMUNITY SERVICES LTD,"5,398.36", 26/02/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"5,580.12", 26/02/2019,Agency Placements,Childrens Services
REDACTED PERSONAL INFORMATION,"6,143.44", 26/02/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,860.00", 26/02/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,980.00", 26/02/2019,Agency Placements,Childrens Services
REDACTED PERSONAL INFORMATION,"4,600.00", 26/02/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"6,041.24", 26/02/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"4,600.00", 26/02/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"4,400.40", 26/02/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"4,484.68", 26/02/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"5,000.00", 26/02/2019,Private Sector Nursing Homes,Health and Adult Services
CARE TECH COMMUNITY SERVICES LTD,"5,217.96", 26/02/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,956.88", 26/02/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"4,200.00", 26/02/2019,Services Private Contractor,Health and Adult Services
CARE TECH COMMUNITY SERVICES LTD,"3,631.88", 26/02/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,757.24", 26/02/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"4,400.00", 26/02/2019,Private Sector Nursing Homes,Health and Adult Services
REDACTED PERSONAL INFORMATION,"18,339.56", 26/02/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"8,339.80", 26/02/2019,Private Sector Nursing Homes,Health and Adult Services
REDACTED PERSONAL INFORMATION,"5,400.00", 26/02/2019,Agency Placements,Childrens Services
REDACTED PERSONAL INFORMATION,"4,055.52", 26/02/2019,Agency Placements,Childrens Services
REDACTED PERSONAL INFORMATION,"3,400.00", 26/02/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"4,883.76", 26/02/2019,Agency Placements,Childrens Services
FOSTER CARE ASSOCIATES LIMITED,"1,405.88", 26/02/2019,Agency Placements,Childrens Services
REDACTED PERSONAL INFORMATION,"2,600.00", 26/02/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,746.80", 26/02/2019,Agency Placements,Childrens Services
FOSTER CARE ASSOCIATES LIMITED,"6,025.04", 26/02/2019,Agency Placements,Childrens Services
REDACTED PERSONAL INFORMATION,"2,000.00", 26/02/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,746.80", 26/02/2019,Agency Placements,Childrens Services
REDACTED PERSONAL INFORMATION,"3,062.64", 26/02/2019,Agency Placements,Childrens Services
MELBA LODGE,"3,460.00", 26/02/2019,Services Private Contractor,Health and Adult Services
MELBA LODGE,"3,800.00", 26/02/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,987.88", 26/02/2019,Agency Placements,Childrens Services
REDACTED PERSONAL INFORMATION,"10,161.20", 26/02/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,319.96", 26/02/2019,Agency Placements,Childrens Services
REDACTED PERSONAL INFORMATION,"3,024.56", 26/02/2019,Agency Placements,Childrens Services
REDACTED PERSONAL INFORMATION,"3,319.96", 26/02/2019,Agency Placements,Childrens Services
REDACTED PERSONAL INFORMATION,"2,746.80", 26/02/2019,Agency Placements,Childrens Services
REDACTED PERSONAL INFORMATION,"4,055.52", 26/02/2019,Agency Placements,Childrens Services
REDACTED PERSONAL INFORMATION,"5,544.00", 26/02/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,041.36", 26/02/2019,Agency Placements,Childrens Services
REDACTED PERSONAL INFORMATION,"4,988.20", 26/02/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,183.60", 26/02/2019,Agency Placements,Childrens Services
REDACTED PERSONAL INFORMATION,"3,241.56", 26/02/2019,Agency Placements,Childrens Services
THE OLIVE SERVICES LTD,"3,880.00", 26/02/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"5,998.72", 26/02/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"4,736.20", 26/02/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"4,055.52", 26/02/2019,Agency Placements,Childrens Services
THE OLIVE SERVICES LTD,"3,600.00", 26/02/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,241.56", 26/02/2019,Agency Placements,Childrens Services
REDACTED PERSONAL INFORMATION,"3,241.56", 26/02/2019,Agency Placements,Childrens Services
REDACTED PERSONAL INFORMATION,"6,379.80", 26/02/2019,Private Sector Nursing Homes,Health and Adult Services
BEST VALUE HOME CARE SERVICES UK LTD,512.00, 26/02/2019,Private Home Help Domest Misc,Health and Adult Services
THE OLIVE SERVICES LTD,"3,860.00", 26/02/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,746.80", 26/02/2019,Agency Placements,Childrens Services
REDACTED PERSONAL INFORMATION,"4,255.44", 26/02/2019,Agency Placements,Childrens Services
BUPA CARE HOMES (CFHCARE) LTD T/A ABBOTSLEIGH MEWS,"2,043.72", 26/02/2019,Services Private Contractor,Health and Adult Services
THE OLIVE SERVICES LTD,"3,840.00", 26/02/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,391.32", 26/02/2019,Agency Placements,Childrens Services
BUPA CARE HOMES (CFHCARE) LTD T/A ABBOTSLEIGH MEWS,"2,472.00", 26/02/2019,Private Sector Nursing Homes,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,391.32", 26/02/2019,Agency Placements,Childrens Services
REDACTED PERSONAL INFORMATION,"3,600.00", 26/02/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"4,172.00", 26/02/2019,Agency Placements,Childrens Services
THE OLIVE SERVICES LTD,"3,599.96", 26/02/2019,Services Private Contractor,Health and Adult Services
PEACE MANOR RESIDENTIAL CARE LIMITED,"4,800.00", 26/02/2019,Services Private Contractor,Health and Adult Services
THE OLIVE SERVICES LTD,"3,680.00", 26/02/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"4,172.00", 26/02/2019,Agency Placements,Childrens Services
PEACE MANOR RESIDENTIAL CARE LIMITED,"4,600.00", 26/02/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"4,010.76", 26/02/2019,Agency Placements,Childrens Services
THE OLIVE SERVICES LTD,"3,720.00", 26/02/2019,Supported Living,Health and Adult Services
PEACE MANOR RESIDENTIAL CARE LIMITED,"3,000.00", 26/02/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,984.52", 26/02/2019,Agency Placements,Childrens Services
PEACE MANOR RESIDENTIAL CARE LIMITED,"3,780.00", 26/02/2019,Services Private Contractor,Health and Adult Services
THE OLIVE SERVICES LTD,"3,532.00", 26/02/2019,Services Private Contractor,Health and Adult Services
PEACE MANOR RESIDENTIAL CARE LIMITED,"3,800.00", 26/02/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"4,758.84", 26/02/2019,Services Private Contractor,Health and Adult Services
VOYAGE 1 LTD,"6,851.20", 26/02/2019,Services Private Contractor,Health and Adult Services
THE OLIVE SERVICES LTD,"3,494.00", 26/02/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"4,800.00", 26/02/2019,Services Private Contractor,Health and Adult Services
VOYAGE 1 LTD,"6,901.44", 26/02/2019,Private Sector Nursing Homes,Health and Adult Services
THE OLIVE SERVICES LTD,"4,080.00", 26/02/2019,Services Private Contractor,Health and Adult Services
VOYAGE 1 LTD,"2,610.08", 26/02/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,944.36", 26/02/2019,Private Sector Nursing Homes,Health and Adult Services
THE OLIVE SERVICES LTD,"3,560.00", 26/02/2019,Services Private Contractor,Health and Adult Services
VOYAGE 1 LTD,"7,044.36", 26/02/2019,Services Private Contractor,Health and Adult Services
THE OLIVE SERVICES LTD,"3,760.00", 26/02/2019,Services Private Contractor,Health and Adult Services
CRAEGMOOR OAKS SIDCUP PRIORY,"3,296.44", 26/02/2019,Private Sector Nursing Homes,Health and Adult Services
CRAEGMOOR OAKS SIDCUP PRIORY,"3,316.00", 26/02/2019,Private Sector Nursing Homes,Health and Adult Services
THE OLIVE SERVICES LTD,"3,680.00", 26/02/2019,Services Private Contractor,Health and Adult Services
CRAEGMOOR OAKS SIDCUP PRIORY,"3,760.00", 26/02/2019,Private Sector Nursing Homes,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,524.36", 26/02/2019,Private Sector Nursing Homes,Health and Adult Services
CRAEGMOOR OAKS SIDCUP PRIORY,"3,134.08", 26/02/2019,Private Sector Nursing Homes,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,913.24", 26/02/2019,Private Sector Nursing Homes,Health and Adult Services
THE OLIVE SERVICES LTD,"3,680.00", 26/02/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,190.72", 26/02/2019,Private Sector Nursing Homes,Health and Adult Services
REDACTED PERSONAL INFORMATION,"4,081.00", 26/02/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"7,222.00", 26/02/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,889.08", 26/02/2019,Private Sector Nursing Homes,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,655.00", 26/02/2019,Private Sector Nursing Homes,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,221.92", 26/02/2019,Private Sector Nursing Homes,Health and Adult Services
REDACTED PERSONAL INFORMATION,"5,677.28", 26/02/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,347.60", 26/02/2019,Private Sector Nursing Homes,Health and Adult Services
REDACTED PERSONAL INFORMATION,"5,891.12", 26/02/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,000.00", 26/02/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"7,880.84", 26/02/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"5,360.88", 26/02/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"4,930.40", 26/02/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"5,983.84", 26/02/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"4,552.56", 26/02/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"6,912.16", 26/02/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"6,352.74", 26/02/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"6,045.38", 26/02/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,920.00", 26/02/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"6,040.88", 26/02/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,160.00", 26/02/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"11,964.04", 26/02/2019,Services Private Contractor,Health and Adult Services
CMG HOMES LTD,"4,748.00", 26/02/2019,Supported Living,Health and Adult Services
CMG HOMES LTD,"3,606.72", 26/02/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,889.08", 26/02/2019,Private Home Help Domest Misc,Health and Adult Services
CMG HOMES LTD,"5,500.00", 26/02/2019,Services Private Contractor,Health and Adult Services
CMG HOMES LTD,"6,600.00", 26/02/2019,Services Private Contractor,Health and Adult Services
CMG HOMES LTD,"5,642.00", 26/02/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"4,544.00", 26/02/2019,Supported Living,Health and Adult Services
CMG HOMES LTD,"7,349.40", 26/02/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,190.72", 26/02/2019,Private Sector Nursing Homes,Health and Adult Services
CMG HOMES LTD,"4,221.40", 26/02/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,400.00", 26/02/2019,Private Sector Nursing Homes,Health and Adult Services
CMG HOMES LTD,"3,672.00", 26/02/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,889.08", 26/02/2019,Private Sector Nursing Homes,Health and Adult Services
REDACTED PERSONAL INFORMATION,"7,280.00", 26/02/2019,Services Private Contractor,Health and Adult Services
CMG HOMES LTD,"5,055.84", 26/02/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,221.92", 26/02/2019,Private Sector Nursing Homes,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,221.92", 26/02/2019,Private Sector Nursing Homes,Health and Adult Services
CMG HOMES LTD,"7,220.28", 26/02/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,223.64", 26/02/2019,Private Sector Nursing Homes,Health and Adult Services
CMG HOMES LTD,"4,740.00", 26/02/2019,Supported Living,Health and Adult Services
